http://www2.env.go.jp/pm25monitoring/download.html,,,,
Year,Month,Day,Hour,PM2.5
2018,31,10,15,12
2018,31,10,16,12
2018,31,10,17,14
2018,31,10,18,22
2018,31,10,19,29
2018,31,10,20,38
2018,31,10,21,64
2018,31,10,22,62
2018,31,10,23,69
2018,31,10,24,59
2018,1,11,1,48
2018,1,11,2,57
2018,1,11,3,42
2018,1,11,4,22
2018,1,11,5,25
2018,1,11,6,22
2018,1,11,7,19
2018,1,11,8,10
2018,1,11,9,19
2018,1,11,10,11
2018,1,11,11,18
2018,1,11,12,6
2018,1,11,13,15
2018,1,11,14,29
2018,1,11,15,46
2018,1,11,16,60
2018,1,11,17,96
2018,1,11,18,102
2018,1,11,19,115
2018,1,11,20,132
2018,1,11,21,136
2018,1,11,22,132
2018,1,11,23,136
2018,1,11,24,144
2018,2,11,1,143
2018,2,11,2,143
2018,2,11,3,140
2018,2,11,4,132
2018,2,11,5,128
2018,2,11,6,103
2018,2,11,7,85
2018,2,11,8,59
2018,2,11,9,62
2018,2,11,10,77
2018,2,11,11,88
2018,2,11,12,103
2018,2,11,13,120
2018,2,11,14,130
2018,2,11,15,137
2018,2,11,16,139
2018,2,11,17,138
2018,2,11,18,144
2018,2,11,19,149
2018,2,11,20,163
2018,2,11,21,170
2018,2,11,22,168
2018,2,11,23,162
2018,2,11,24,161
2018,3,11,1,160
2018,3,11,2,162
2018,3,11,3,157
2018,3,11,4,159
2018,3,11,5,155
2018,3,11,6,152
2018,3,11,7,152
2018,3,11,8,155
2018,3,11,9,158
2018,3,11,10,160
2018,3,11,11,174
2018,3,11,12,189
2018,3,11,13,201
2018,3,11,14,191
2018,3,11,15,159
2018,3,11,16,134
2018,3,11,17,109
2018,3,11,18,98
2018,3,11,19,91
2018,3,11,20,108
2018,3,11,21,152
2018,3,11,22,154
2018,3,11,23,134
2018,3,11,24,132
2018,4,11,1,152
2018,4,11,2,179
2018,4,11,3,180
2018,4,11,4,186
2018,4,11,5,181
2018,4,11,6,171
2018,4,11,7,173
2018,4,11,8,148
2018,4,11,9,75
2018,4,11,10,46
2018,4,11,11,34
2018,4,11,12,35
2018,4,11,13,25
2018,4,11,14,26
2018,4,11,15,21
2018,4,11,16,26
2018,4,11,17,18
2018,4,11,18,20
2018,4,11,19,16
2018,4,11,20,13
2018,4,11,21,11
2018,4,11,22,11
2018,4,11,23,12
2018,4,11,24,14
2018,5,11,1,9
2018,5,11,2,13
2018,5,11,3,12
2018,5,11,4,9
2018,5,11,5,11
2018,5,11,6,11
2018,5,11,7,12
2018,5,11,8,15
2018,5,11,9,17
2018,5,11,10,15
2018,5,11,11,13
2018,5,11,12,15
2018,5,11,13,14
2018,5,11,14,21
2018,5,11,15,27
2018,5,11,16,25
2018,5,11,17,26
2018,5,11,18,27
2018,5,11,19,26
2018,5,11,20,29
2018,5,11,21,41
2018,5,11,22,41
2018,5,11,23,42
2018,5,11,24,38
2018,6,11,1,26
2018,6,11,2,35
2018,6,11,3,31
2018,6,11,4,20
2018,6,11,5,23
2018,6,11,6,17
2018,6,11,7,11
2018,6,11,8,14
2018,6,11,9,12
2018,6,11,10,10
2018,6,11,11,6
2018,6,11,12,7
2018,6,11,13,6
2018,6,11,14,4
2018,6,11,15,4
2018,6,11,16,5
2018,6,11,17,4
2018,6,11,18,4
2018,6,11,19,13
2018,6,11,20,20
2018,6,11,21,18
2018,6,11,22,18
2018,6,11,23,16
2018,6,11,24,22
2018,7,11,1,28
2018,7,11,2,26
2018,7,11,3,28
2018,7,11,4,24
2018,7,11,5,23
2018,7,11,6,17
2018,7,11,7,17
2018,7,11,8,13
2018,7,11,9,13
2018,7,11,10,13
2018,7,11,11,13
2018,7,11,12,17
2018,7,11,13,18
2018,7,11,14,20
2018,7,11,15,24
2018,7,11,16,25
2018,7,11,17,27
2018,7,11,18,32
2018,7,11,19,38
2018,7,11,20,43
2018,7,11,21,48
2018,7,11,22,51
2018,7,11,23,49
2018,7,11,24,61
2018,8,11,1,65
2018,8,11,2,65
2018,8,11,3,65
2018,8,11,4,61
2018,8,11,5,61
2018,8,11,6,62
2018,8,11,7,62
2018,8,11,8,58
2018,8,11,9,48
2018,8,11,10,50
2018,8,11,11,41
2018,8,11,12,47
2018,8,11,13,56
2018,8,11,14,62
2018,8,11,15,70
2018,8,11,16,84
2018,8,11,17,110
2018,8,11,18,115
2018,8,11,19,115
2018,8,11,20,115
2018,8,11,21,107
2018,8,11,22,89
2018,8,11,23,92
2018,8,11,24,108
2018,9,11,1,113
2018,9,11,2,107
2018,9,11,3,94
2018,9,11,4,86
2018,9,11,5,78
2018,9,11,6,82
2018,9,11,7,86
2018,9,11,8,52
2018,9,11,9,26
2018,9,11,10,19
2018,9,11,11,9
2018,9,11,12,7
2018,9,11,13,11
2018,9,11,14,8
2018,9,11,15,7
2018,9,11,16,7
2018,9,11,17,8
2018,9,11,18,12
2018,9,11,19,12
2018,9,11,20,12
2018,9,11,21,7
2018,9,11,22,19
2018,9,11,23,19
2018,9,11,24,15
2018,10,11,1,8
2018,10,11,2,7
2018,10,11,3,7
2018,10,11,4,6
2018,10,11,5,5
2018,10,11,6,6
2018,10,11,7,7
2018,10,11,8,9
2018,10,11,9,6
2018,10,11,10,6
2018,10,11,11,9
2018,10,11,12,7
2018,10,11,13,9
2018,10,11,14,7
2018,10,11,15,8
2018,10,11,16,13
2018,10,11,17,17
2018,10,11,18,22
2018,10,11,19,24
2018,10,11,20,28
2018,10,11,21,34
2018,10,11,22,35
2018,10,11,23,35
2018,10,11,24,31
2018,11,11,1,34
2018,11,11,2,31
2018,11,11,3,35
2018,11,11,4,34
2018,11,11,5,40
2018,11,11,6,42
2018,11,11,7,40
2018,11,11,8,35
2018,11,11,9,31
2018,11,11,10,30
2018,11,11,11,31
2018,11,11,12,39
2018,11,11,13,50
2018,11,11,14,51
2018,11,11,15,47
2018,11,11,16,48
2018,11,11,17,50
2018,11,11,18,48
2018,11,11,19,56
2018,11,11,20,60
2018,11,11,21,64
2018,11,11,22,64
2018,11,11,23,75
2018,11,11,24,82
2018,12,11,1,90
2018,12,11,2,90
2018,12,11,3,89
2018,12,11,4,85
2018,12,11,5,87
2018,12,11,6,71
2018,12,11,7,68
2018,12,11,8,67
2018,12,11,9,68
2018,12,11,10,66
2018,12,11,11,72
2018,12,11,12,82
2018,12,11,13,93
2018,12,11,14,97
2018,12,11,15,101
2018,12,11,16,118
2018,12,11,17,133
2018,12,11,18,147
2018,12,11,19,143
2018,12,11,20,154
2018,12,11,21,164
2018,12,11,22,167
2018,12,11,23,159
2018,12,11,24,156
2018,13,11,1,154
2018,13,11,2,158
2018,13,11,3,166
2018,13,11,4,165
2018,13,11,5,146
2018,13,11,6,129
2018,13,11,7,126
2018,13,11,8,126
2018,13,11,9,133
2018,13,11,10,137
2018,13,11,11,153
2018,13,11,12,175
2018,13,11,13,202
2018,13,11,14,215
2018,13,11,15,239
2018,13,11,16,241
2018,13,11,17,228
2018,13,11,18,230
2018,13,11,19,238
2018,13,11,20,231
2018,13,11,21,231
2018,13,11,22,227
2018,13,11,23,214
2018,13,11,24,213
2018,14,11,1,209
2018,14,11,2,208
2018,14,11,3,211
2018,14,11,4,216
2018,14,11,5,208
2018,14,11,6,224
2018,14,11,7,223
2018,14,11,8,241
2018,14,11,9,251
2018,14,11,10,273
2018,14,11,11,278
2018,14,11,12,288
2018,14,11,13,266
2018,14,11,14,253
2018,14,11,15,237
2018,14,11,16,208
2018,14,11,17,195
2018,14,11,18,179
2018,14,11,19,186
2018,14,11,20,199
2018,14,11,21,194
2018,14,11,22,188
2018,14,11,23,191
2018,14,11,24,188
2018,15,11,1,179
2018,15,11,2,174
2018,15,11,3,171
2018,15,11,4,169
2018,15,11,5,167
2018,15,11,6,158
2018,15,11,7,57
2018,15,11,8,25
2018,15,11,9,23
2018,15,11,10,16
2018,15,11,11,11
2018,15,11,12,10
2018,15,11,13,8
2018,15,11,14,12
2018,15,11,15,13
2018,15,11,16,15
2018,15,11,17,12
2018,15,11,18,12
2018,15,11,19,9
2018,15,11,20,8
2018,15,11,21,5
2018,15,11,22,3
2018,15,11,23,3
2018,15,11,24,4
2018,16,11,1,2
2018,16,11,2,2
2018,16,11,3,3
2018,16,11,4,2
2018,16,11,5,4
2018,16,11,6,4
2018,16,11,7,2
2018,16,11,8,6
2018,16,11,9,8
2018,16,11,10,6
2018,16,11,11,6
2018,16,11,12,5
2018,16,11,13,5
2018,16,11,14,4
2018,16,11,15,3
2018,16,11,16,5
2018,16,11,17,7
2018,16,11,18,17
2018,16,11,19,23
2018,16,11,20,32
2018,16,11,21,33
2018,16,11,22,36
2018,16,11,23,34
2018,16,11,24,37
2018,17,11,1,45
2018,17,11,2,47
2018,17,11,3,40
2018,17,11,4,38
2018,17,11,5,26
2018,17,11,6,19
2018,17,11,7,17
2018,17,11,8,16
2018,17,11,9,11
2018,17,11,10,18
2018,17,11,11,22
2018,17,11,12,21
2018,17,11,13,27
2018,17,11,14,47
2018,17,11,15,49
2018,17,11,16,48
2018,17,11,17,46
2018,17,11,18,55
2018,17,11,19,61
2018,17,11,20,74
2018,17,11,21,79
2018,17,11,22,84
2018,17,11,23,86
2018,17,11,24,87
2018,18,11,1,84
2018,18,11,2,91
2018,18,11,3,90
2018,18,11,4,86
2018,18,11,5,80
2018,18,11,6,60
2018,18,11,7,51
2018,18,11,8,42
2018,18,11,9,17
2018,18,11,10,10
2018,18,11,11,12
2018,18,11,12,12
2018,18,11,13,8
2018,18,11,14,10
2018,18,11,15,16
2018,18,11,16,10
2018,18,11,17,14
2018,18,11,18,13
2018,18,11,19,14
2018,18,11,20,20
2018,18,11,21,22
2018,18,11,22,26
2018,18,11,23,29
2018,18,11,24,28
2018,19,11,1,38
2018,19,11,2,39
2018,19,11,3,39
2018,19,11,4,48
2018,19,11,5,43
2018,19,11,6,23
2018,19,11,7,15
2018,19,11,8,17
2018,19,11,9,18
2018,19,11,10,19
2018,19,11,11,22
2018,19,11,12,35
2018,19,11,13,49
2018,19,11,14,66
2018,19,11,15,77
2018,19,11,16,89
2018,19,11,17,95
2018,19,11,18,102
2018,19,11,19,98
2018,19,11,20,87
2018,19,11,21,93
2018,19,11,22,63
2018,19,11,23,58
2018,19,11,24,59
2018,20,11,1,63
2018,20,11,2,65
2018,20,11,3,65
2018,20,11,4,78
2018,20,11,5,87
2018,20,11,6,85
2018,20,11,7,78
2018,20,11,8,65
2018,20,11,9,51
2018,20,11,10,43
2018,20,11,11,35
2018,20,11,12,27
2018,20,11,13,18
2018,20,11,14,17
2018,20,11,15,15
2018,20,11,16,15
2018,20,11,17,19
2018,20,11,18,22
2018,20,11,19,23
2018,20,11,20,28
2018,20,11,21,31
2018,20,11,22,33
2018,20,11,23,32
2018,20,11,24,20
2018,21,11,1,77
2018,21,11,2,56
2018,21,11,3,60
2018,21,11,4,48
2018,21,11,5,49
2018,21,11,6,34
2018,21,11,7,11
2018,21,11,8,8
2018,21,11,9,10
2018,21,11,10,8
2018,21,11,11,5
2018,21,11,12,3
2018,21,11,13,1
2018,21,11,14,2
2018,21,11,15,3
2018,21,11,16,5
2018,21,11,17,15
2018,21,11,18,21
2018,21,11,19,32
2018,21,11,20,37
2018,21,11,21,44
2018,21,11,22,40
2018,21,11,23,47
2018,21,11,24,49
2018,22,11,1,43
2018,22,11,2,38
2018,22,11,3,44
2018,22,11,4,40
2018,22,11,5,40
2018,22,11,6,31
2018,22,11,7,25
2018,22,11,8,19
2018,22,11,9,19
2018,22,11,10,18
2018,22,11,11,15
2018,22,11,12,16
2018,22,11,13,13
2018,22,11,14,15
2018,22,11,15,21
2018,22,11,16,23
2018,22,11,17,23
2018,22,11,18,26
2018,22,11,19,30
2018,22,11,20,44
2018,22,11,21,43
2018,22,11,22,47
2018,22,11,23,48
2018,22,11,24,51
2018,23,11,1,59
2018,23,11,2,65
2018,23,11,3,65
2018,23,11,4,71
2018,23,11,5,73
2018,23,11,6,75
2018,23,11,7,65
2018,23,11,8,55
2018,23,11,9,39
2018,23,11,10,33
2018,23,11,11,44
2018,23,11,12,43
2018,23,11,13,53
2018,23,11,14,55
2018,23,11,15,68
2018,23,11,16,81
2018,23,11,17,90
2018,23,11,18,85
2018,23,11,19,93
2018,23,11,20,101
2018,23,11,21,101
2018,23,11,22,86
2018,23,11,23,85
2018,23,11,24,86
2018,24,11,1,103
2018,24,11,2,90
2018,24,11,3,86
2018,24,11,4,58
2018,24,11,5,41
2018,24,11,6,31
2018,24,11,7,33
2018,24,11,8,35
2018,24,11,9,38
2018,24,11,10,40
2018,24,11,11,27
2018,24,11,12,73
2018,24,11,13,83
2018,24,11,14,106
2018,24,11,15,90
2018,24,11,16,107
2018,24,11,17,106
2018,24,11,18,141
2018,24,11,19,161
2018,24,11,20,147
2018,24,11,21,151
2018,24,11,22,158
2018,24,11,23,163
2018,24,11,24,165
2018,25,11,1,155
2018,25,11,2,166
2018,25,11,3,154
2018,25,11,4,135
2018,25,11,5,91
2018,25,11,6,77
2018,25,11,7,80
2018,25,11,8,85
2018,25,11,9,79
2018,25,11,10,78
2018,25,11,11,59
2018,25,11,12,53
2018,25,11,13,55
2018,25,11,14,48
2018,25,11,15,50
2018,25,11,16,60
2018,25,11,17,61
2018,25,11,18,62
2018,25,11,19,73
2018,25,11,20,95
2018,25,11,21,125
2018,25,11,22,132
2018,25,11,23,124
2018,25,11,24,127
2018,26,11,1,127
2018,26,11,2,145
2018,26,11,3,157
2018,26,11,4,173
2018,26,11,5,176
2018,26,11,6,193
2018,26,11,7,200
2018,26,11,8,207
2018,26,11,9,229
2018,26,11,10,243
2018,26,11,11,275
2018,26,11,12,292
2018,26,11,13,322
2018,26,11,14,328
2018,26,11,15,303
2018,26,11,16,290
2018,26,11,17,285
2018,26,11,18,289
2018,26,11,19,298
2018,26,11,20,303
2018,26,11,21,301
2018,26,11,22,299
2018,26,11,23,294
2018,26,11,24,253
2018,27,11,1,224
2018,27,11,2,213
2018,27,11,3,89
2018,27,11,4,56
2018,27,11,5,48
2018,27,11,6,42
2018,27,11,7,38
2018,27,11,8,29
2018,27,11,9,26
2018,27,11,10,24
2018,27,11,11,23
2018,27,11,12,27
2018,27,11,13,19
2018,27,11,14,18
2018,27,11,15,19
2018,27,11,16,24
2018,27,11,17,25
2018,27,11,18,27
2018,27,11,19,34
2018,27,11,20,29
2018,27,11,21,32
2018,27,11,22,33
2018,27,11,23,44
2018,27,11,24,51
2018,28,11,1,47
2018,28,11,2,54
2018,28,11,3,61
2018,28,11,4,58
2018,28,11,5,55
2018,28,11,6,50
2018,28,11,7,45
2018,28,11,8,49
2018,28,11,9,40
2018,28,11,10,42
2018,28,11,11,49
2018,28,11,12,56
2018,28,11,13,62
2018,28,11,14,65
2018,28,11,15,65
2018,28,11,16,64
2018,28,11,17,66
2018,28,11,18,69
2018,28,11,19,71
2018,28,11,20,75
2018,28,11,21,80
2018,28,11,22,78
2018,28,11,23,66
2018,28,11,24,69
2018,29,11,1,83
2018,29,11,2,66
2018,29,11,3,53
2018,29,11,4,43
2018,29,11,5,43
2018,29,11,6,37
2018,29,11,7,39
2018,29,11,8,30
2018,29,11,9,42
2018,29,11,10,38
2018,29,11,11,53
2018,29,11,12,39
2018,29,11,13,59
2018,29,11,14,66
2018,29,11,15,61
2018,29,11,16,65
2018,29,11,17,61
2018,29,11,18,71
2018,29,11,19,68
2018,29,11,20,61
2018,29,11,21,63
2018,29,11,22,75
2018,29,11,23,80
2018,29,11,24,75
2018,30,11,1,72
2018,30,11,2,78
2018,30,11,3,78
2018,30,11,4,88
2018,30,11,5,90
2018,30,11,6,88
2018,30,11,7,81
2018,30,11,8,78
2018,30,11,9,82
2018,30,11,10,80
2018,30,11,11,77
2018,30,11,12,80
2018,30,11,13,96
2018,30,11,14,105
2018,30,11,15,985
2018,30,11,16,138
2018,30,11,17,131
2018,30,11,18,129
2018,30,11,19,135
2018,30,11,20,141
2018,30,11,21,141
2018,30,11,22,133
2018,30,11,23,129
2018,30,11,24,122
2018,1,12,1,115
2018,1,12,2,108
2018,1,12,3,104
2018,1,12,4,110
2018,1,12,5,104
2018,1,12,6,88
2018,1,12,7,79
2018,1,12,8,79
2018,1,12,9,73
2018,1,12,10,78
2018,1,12,11,90
2018,1,12,12,99
2018,1,12,13,130
2018,1,12,14,162
2018,1,12,15,172
2018,1,12,16,175
2018,1,12,17,175
2018,1,12,18,186
2018,1,12,19,180
2018,1,12,20,198
2018,1,12,21,194
2018,1,12,22,199
2018,1,12,23,197
2018,1,12,24,191
2018,2,12,1,193
2018,2,12,2,194
2018,2,12,3,191
2018,2,12,4,186
2018,2,12,5,171
2018,2,12,6,159
2018,2,12,7,153
2018,2,12,8,151
2018,2,12,9,143
2018,2,12,10,158
2018,2,12,11,164
2018,2,12,12,170
2018,2,12,13,174
2018,2,12,14,184
2018,2,12,15,205
2018,2,12,16,197
2018,2,12,17,202
2018,2,12,18,194
2018,2,12,19,178
2018,2,12,20,187
2018,2,12,21,206
2018,2,12,22,222
2018,2,12,23,218
2018,2,12,24,209
2018,3,12,1,156
2018,3,12,2,134
2018,3,12,3,126
2018,3,12,4,114
2018,3,12,5,106
2018,3,12,6,98
2018,3,12,7,84
2018,3,12,8,64
2018,3,12,9,50
2018,3,12,10,50
2018,3,12,11,43
2018,3,12,12,42
2018,3,12,13,30
2018,3,12,14,34
2018,3,12,15,32
2018,3,12,16,36
2018,3,12,17,34
2018,3,12,18,26
2018,3,12,19,24
2018,3,12,20,20
2018,3,12,21,22
2018,3,12,22,18
2018,3,12,23,16
2018,3,12,24,19
2018,4,12,1,16
2018,4,12,2,15
2018,4,12,3,14
2018,4,12,4,12
2018,4,12,5,13
2018,4,12,6,13
2018,4,12,7,15
2018,4,12,8,21
2018,4,12,9,17
2018,4,12,10,19
2018,4,12,11,18
2018,4,12,12,15
2018,4,12,13,10
2018,4,12,14,8
2018,4,12,15,9
2018,4,12,16,10
2018,4,12,17,8
2018,4,12,18,10
2018,4,12,19,12
2018,4,12,20,13
2018,4,12,21,12
2018,4,12,22,14
2018,4,12,23,27
2018,4,12,24,20
2018,5,12,1,27
2018,5,12,2,29
2018,5,12,3,33
2018,5,12,4,29
2018,5,12,5,28
2018,5,12,6,28
2018,5,12,7,40
2018,5,12,8,41
2018,5,12,9,42
2018,5,12,10,44
2018,5,12,11,45
2018,5,12,12,50
2018,5,12,13,54
2018,5,12,14,58
2018,5,12,15,60
2018,5,12,16,52
2018,5,12,17,58
2018,5,12,18,60
2018,5,12,19,53
2018,5,12,20,49
2018,5,12,21,59
2018,5,12,22,53
2018,5,12,23,57
2018,5,12,24,50
2018,6,12,1,38
2018,6,12,2,16
2018,6,12,3,11
2018,6,12,4,8
2018,6,12,5,6
2018,6,12,6,3
2018,6,12,7,3
2018,6,12,8,6
2018,6,12,9,5
2018,6,12,10,3
2018,6,12,11,3
2018,6,12,12,5
2018,6,12,13,6
2018,6,12,14,6
2018,6,12,15,6
2018,6,12,16,7
2018,6,12,17,5
2018,6,12,18,7
2018,6,12,19,7
2018,6,12,20,8
2018,6,12,21,7
2018,6,12,22,7
2018,6,12,23,8
2018,6,12,24,8
2018,7,12,1,5
2018,7,12,2,5
2018,7,12,3,7
2018,7,12,4,5
2018,7,12,5,5
2018,7,12,6,8
2018,7,12,7,6
2018,7,12,8,6
2018,7,12,9,6
2018,7,12,10,6
2018,7,12,11,5
2018,7,12,12,6
2018,7,12,13,8
2018,7,12,14,7
2018,7,12,15,4
2018,7,12,16,6
2018,7,12,17,7
2018,7,12,18,8
2018,7,12,19,8
2018,7,12,20,11
2018,7,12,21,11
2018,7,12,22,7
2018,7,12,23,6
2018,7,12,24,7
2018,8,12,1,7
2018,8,12,2,7
2018,8,12,3,4
2018,8,12,4,4
2018,8,12,5,4
2018,8,12,6,3
2018,8,12,7,6
2018,8,12,8,6
2018,8,12,9,6
2018,8,12,10,7
2018,8,12,11,6
2018,8,12,12,3
2018,8,12,13,3
2018,8,12,14,5
2018,8,12,15,4
2018,8,12,16,3
2018,8,12,17,4
2018,8,12,18,11
2018,8,12,19,14
2018,8,12,20,24
2018,8,12,21,28
2018,8,12,22,27
2018,8,12,23,29
2018,8,12,24,36
2018,9,12,1,34
2018,9,12,2,41
2018,9,12,3,44
2018,9,12,4,31
2018,9,12,5,26
2018,9,12,6,23
2018,9,12,7,16
2018,9,12,8,22
2018,9,12,9,19
2018,9,12,10,18
2018,9,12,11,15
2018,9,12,12,11
2018,9,12,13,12
2018,9,12,14,19
2018,9,12,15,38
2018,9,12,16,72
2018,9,12,17,83
2018,9,12,18,81
2018,9,12,19,93
2018,9,12,20,91
2018,9,12,21,79
2018,9,12,22,62
2018,9,12,23,59
2018,9,12,24,58
2018,10,12,1,66
2018,10,12,2,61
2018,10,12,3,64
2018,10,12,4,46
2018,10,12,5,42
2018,10,12,6,47
2018,10,12,7,42
2018,10,12,8,47
2018,10,12,9,49
2018,10,12,10,45
2018,10,12,11,46
2018,10,12,12,53
2018,10,12,13,54
2018,10,12,14,61
2018,10,12,15,57
2018,10,12,16,68
2018,10,12,17,64
2018,10,12,18,67
2018,10,12,19,69
2018,10,12,20,55
2018,10,12,21,66
2018,10,12,22,64
2018,10,12,23,78
2018,10,12,24,89
2018,11,12,1,83
2018,11,12,2,76
2018,11,12,3,74
2018,11,12,4,62
2018,11,12,5,40
2018,11,12,6,26
2018,11,12,7,15
2018,11,12,8,9
2018,11,12,9,8
2018,11,12,10,7
2018,11,12,11,9
2018,11,12,12,7
2018,11,12,13,10
2018,11,12,14,9
2018,11,12,15,7
2018,11,12,16,11
2018,11,12,17,11
2018,11,12,18,13
2018,11,12,19,14
2018,11,12,20,13
2018,11,12,21,16
2018,11,12,22,15
2018,11,12,23,18
2018,11,12,24,18
2018,12,12,1,14
2018,12,12,2,15
2018,12,12,3,15
2018,12,12,4,17
2018,12,12,5,14
2018,12,12,6,14
2018,12,12,7,15
2018,12,12,8,24
2018,12,12,9,28
2018,12,12,10,28
2018,12,12,11,30
2018,12,12,12,30
2018,12,12,13,18
2018,12,12,14,14
2018,12,12,15,19
2018,12,12,16,26
2018,12,12,17,42
2018,12,12,18,35
2018,12,12,19,41
2018,12,12,20,51
2018,12,12,21,61
2018,12,12,22,68
2018,12,12,23,67
2018,12,12,24,65
2018,13,12,1,50
2018,13,12,2,23
2018,13,12,3,11
2018,13,12,4,7
2018,13,12,5,5
2018,13,12,6,6
2018,13,12,7,9
2018,13,12,8,8
2018,13,12,9,11
2018,13,12,10,8
2018,13,12,11,5
2018,13,12,12,4
2018,13,12,13,7
2018,13,12,14,4
2018,13,12,15,6
2018,13,12,16,6
2018,13,12,17,5
2018,13,12,18,10
2018,13,12,19,10
2018,13,12,20,14
2018,13,12,21,16
2018,13,12,22,14
2018,13,12,23,20
2018,13,12,24,26
2018,14,12,1,30
2018,14,12,2,29
2018,14,12,3,19
2018,14,12,4,23
2018,14,12,5,33
2018,14,12,6,39
2018,14,12,7,29
2018,14,12,8,19
2018,14,12,9,19
2018,14,12,10,25
2018,14,12,11,30
2018,14,12,12,40
2018,14,12,13,47
2018,14,12,14,65
2018,14,12,15,73
2018,14,12,16,68
2018,14,12,17,56
2018,14,12,18,45
2018,14,12,19,47
2018,14,12,20,52
2018,14,12,21,55
2018,14,12,22,72
2018,14,12,23,88
2018,14,12,24,93
2018,15,12,1,88
2018,15,12,2,93
2018,15,12,3,92
2018,15,12,4,85
2018,15,12,5,86
2018,15,12,6,83
2018,15,12,7,83
2018,15,12,8,88
2018,15,12,9,90
2018,15,12,10,78
2018,15,12,11,70
2018,15,12,12,73
2018,15,12,13,80
2018,15,12,14,86
2018,15,12,15,91
2018,15,12,16,100
2018,15,12,17,109
2018,15,12,18,107
2018,15,12,19,106
2018,15,12,20,113
2018,15,12,21,130
2018,15,12,22,144
2018,15,12,23,145
2018,15,12,24,124
2018,16,12,1,118
2018,16,12,2,126
2018,16,12,3,114
2018,16,12,4,122
2018,16,12,5,125
2018,16,12,6,127
2018,16,12,7,130
2018,16,12,8,116
2018,16,12,9,115
2018,16,12,10,103
2018,16,12,11,109
2018,16,12,12,113
2018,16,12,13,40
2018,16,12,14,19
2018,16,12,15,11
2018,16,12,16,15
2018,16,12,17,17
2018,16,12,18,15
2018,16,12,19,14
2018,16,12,20,9
2018,16,12,21,7
2018,16,12,22,6
2018,16,12,23,4
2018,16,12,24,5
2018,17,12,1,8
2018,17,12,2,6
2018,17,12,3,3
2018,17,12,4,3
2018,17,12,5,2
2018,17,12,6,4
2018,17,12,7,6
2018,17,12,8,7
2018,17,12,9,10
2018,17,12,10,14
2018,17,12,11,23
2018,17,12,12,985
2018,17,12,13,22
2018,17,12,14,30
2018,17,12,15,36
2018,17,12,16,25
2018,17,12,17,32
2018,17,12,18,43
2018,17,12,19,42
2018,17,12,20,46
2018,17,12,21,48
2018,17,12,22,56
2018,17,12,23,62
2018,17,12,24,62
2018,18,12,1,71
2018,18,12,2,68
2018,18,12,3,71
2018,18,12,4,72
2018,18,12,5,67
2018,18,12,6,45
2018,18,12,7,32
2018,18,12,8,23
2018,18,12,9,29
2018,18,12,10,21
2018,18,12,11,11
2018,18,12,12,13
2018,18,12,13,10
2018,18,12,14,14
2018,18,12,15,11
2018,18,12,16,10
2018,18,12,17,9
2018,18,12,18,14
2018,18,12,19,21
2018,18,12,20,21
2018,18,12,21,29
2018,18,12,22,33
2018,18,12,23,35
2018,18,12,24,25
2018,19,12,1,32
2018,19,12,2,34
2018,19,12,3,30
2018,19,12,4,31
2018,19,12,5,23
2018,19,12,6,24
2018,19,12,7,23
2018,19,12,8,22
2018,19,12,9,32
2018,19,12,10,35
2018,19,12,11,23
2018,19,12,12,20
2018,19,12,13,21
2018,19,12,14,25
2018,19,12,15,23
2018,19,12,16,27
2018,19,12,17,29
2018,19,12,18,26
2018,19,12,19,31
2018,19,12,20,29
2018,19,12,21,38
2018,19,12,22,39
2018,19,12,23,47
2018,19,12,24,48
2018,20,12,1,40
2018,20,12,2,48
2018,20,12,3,38
2018,20,12,4,25
2018,20,12,5,25
2018,20,12,6,24
2018,20,12,7,23
2018,20,12,8,20
2018,20,12,9,22
2018,20,12,10,24
2018,20,12,11,29
2018,20,12,12,41
2018,20,12,13,55
2018,20,12,14,87
2018,20,12,15,90
2018,20,12,16,97
2018,20,12,17,88
2018,20,12,18,94
2018,20,12,19,81
2018,20,12,20,89
2018,20,12,21,93
2018,20,12,22,92
2018,20,12,23,98
2018,20,12,24,102
2018,21,12,1,98
2018,21,12,2,100
2018,21,12,3,89
2018,21,12,4,88
2018,21,12,5,83
2018,21,12,6,85
2018,21,12,7,82
2018,21,12,8,82
2018,21,12,9,58
2018,21,12,10,43
2018,21,12,11,34
2018,21,12,12,24
2018,21,12,13,22
2018,21,12,14,23
2018,21,12,15,18
2018,21,12,16,59
2018,21,12,17,81
2018,21,12,18,92
2018,21,12,19,87
2018,21,12,20,96
2018,21,12,21,102
2018,21,12,22,88
2018,21,12,23,77
2018,21,12,24,105
2018,22,12,1,118
2018,22,12,2,122
2018,22,12,3,118
2018,22,12,4,111
2018,22,12,5,103
2018,22,12,6,51
2018,22,12,7,27
2018,22,12,8,34
2018,22,12,9,47
2018,22,12,10,30
2018,22,12,11,23
2018,22,12,12,25
2018,22,12,13,21
2018,22,12,14,20
2018,22,12,15,13
2018,22,12,16,13
2018,22,12,17,14
2018,22,12,18,12
2018,22,12,19,16
2018,22,12,20,15
2018,22,12,21,16
2018,22,12,22,16
2018,22,12,23,14
2018,22,12,24,11
2018,23,12,1,10
2018,23,12,2,7
2018,23,12,3,6
2018,23,12,4,5
2018,23,12,5,6
2018,23,12,6,6
2018,23,12,7,7
2018,23,12,8,6
2018,23,12,9,7
2018,23,12,10,10
